user;categoria
5856251558;62
3851733071;30
6430403223;70
6466244862;70
2678930974;51
2138068541;70
2308827557;67
5136620981;51
4793081732;68
4502824056;110
8302669461;27
9055200373;27
2258714901;5
2540303806;39
4981931762;90
7628393062;90
8659326101;90
3851733071;30
1158206497;7
1559652881;7
2097235271;7
2308632271;7
2934533380;7
4374162582;7
5805764118;7
7396465038;7
7920841131;7
8997848218;7
9129630973;7
9911570414;5
5387486095;68
5115124282;68
8507083977;94
8001021885;99
2150687845;29
1642361761;29
9006161782;33
4491066735;14
8054651271;14
5986121174;17
1680384613;16
9385894960;16
3584513838;11
5706815513;29
1589381591;39
5986121174;70
1145489443;27
2031759712;27
2326196013;27
4476511262;27
4517246940;27
9148473894;27
6594696472;90
4078452392;69
2891507732;35
7763687222;35
1145489443;30
4491066735;30
5056506300;30
5161329822;30
5250532457;30
8054651271;30
9269400812;30
8357730944;89
8799549154;21
9355209405;44
3851733071;30
8897265508;24
1743181967;51
3584488352;51
1257860384;62
4230229612;62
8352952961;65
1484142124;65
6019216794;27
7837240575;89
9355209405;89
8366231081;51
5370926864;35
5406185768;27
2877243712;75
5834784411;27
6120702761;71
3357270128;10
6377511166;27
1032000367;105
2442195078;27
2732038691;108
8951223078;108
2851769217;35
4867631888;9
1145489443;89
1800068924;89
2859590943;89
2869191706;89
2931259858;89
3780757251;89
4702001221;89
5892981651;89
7328623888;35
3851733071;30
4215593861;38
5263043166;35
1523983012;11
7579844061;73
4491066735;32
8070591262;32
2852894013;44
7662145971;24
6227950862;56
9334757902;51
4132630621;68
2330511014;105
9703245475;51
6855069410;32
6841881701;51
1957498332;27
3242767160;27
7272435112;29
8397893443;51
9625310262;29
5593227302;25
5934584172;25
2063178028;51
1817885718;50
1145489443;68
8074731862;89
5417707498;29
7360563671;51
9404746534;98
2115561547;68
2602677607;68
8213526630;94
5048926134;80
3634108381;73
4047901728;67
9826718773;51
3851733071;30
2762506850;94
9769499416;97
3051000591;27
4116843012;51
1863866604;51
7916620182;96
3173797172;22
6118920921;22
8181791525;67
1470563783;11
7906695925;58
1200343680;108
7837240575;45
8946588971;94
2451714001;44
8844361712;51
9846623460;27
7212726567;56
2875862671;35
9727154298;32
9938027761;56
1484142124;27
8201091895;83
9999900477;50
1406529184;21
2681876222;28
6464887186;70
7703280116;68
2751068621;45
4557976052;45
5725933746;45
7248506070;45
6361761825;70
8530909831;83
1505430560;35
1145489443;99
4557976052;99
4240690450;8
3111159500;89
6891936543;5
7426701102;67
8814698115;51
3547628091;56
8513742230;62
9583443272;51
1145489443;68
4124884707;68
4557976052;68
9597005278;68
6188224986;90
4105560884;94
6140990674;30
7002532554;97
5383895607;58
7385221270;32
3851733071;30
8918055667;90
9721323776;35
9191159727;83
1226545690;98
6903696574;83
6551214407;50
7338424621;50
4908659461;51
8890730528;68
4000364306;38
5541475536;29
1505981753;68
6039819117;68
2022925952;51
5715127711;94
6089606883;94
6838635343;94
8820154237;99
3471957117;68
4541014783;68
8136976534;68
3780757251;32
8098054840;51
3851733071;30
1483817676;89
1484142124;89
2060290352;89
3576156574;89
7604502394;89
9355209405;89
9598976538;89
3200779286;44
2150449008;51
5140540304;57
4295047311;90
6432093722;5
9701583904;83
2197195728;32
6804322341;32
1150681731;30
9536756180;22
2267997816;32
3780757251;34
3851733071;30
3171692251;24
6150462656;51
7121009406;35
1035070423;111
5856251558;62
6727657163;41
1783233821;89
1379748874;51
5678596655;89
9355209405;89
1837917221;35
1262906915;23
4463592672;23
4689155410;23
9355209405;67
9839600710;67
9119823533;29
3229232771;89
6064760420;56
4924669821;62
6831013155;41
5587684538;27
9617107792;67
9355209405;45
1852807164;67
1919926508;83
4417786696;52
9355209405;52
3127376533;51
9978466135;51
8512493180;29
7313936413;83
5700414911;47
2213582452;106
2628716681;22
3640034341;14
8821180113;28
6437101068;24
1293991018;51
4431568312;35
9749199797;27
7835364022;71
1430450450;66
1484142124;66
3780757251;66
4163281850;66
8467307115;66
8547031965;66
8824428331;66
9355209405;66
7837240575;67
9355209405;67
2962208746;4
3856036753;5
8813392533;89
1776131300;94
4689327102;94
3673497680;94
1648909988;68
5843386443;68
4517246940;89
9324505701;68
1915937140;77
6765671266;10
7931727351;67
5856251558;62
8763254650;30
4120973544;83
3024484101;51
5214859048;51
6649418462;51
6680183103;51
1708390702;45
3851733071;30
4985131911;83
1343466262;51
8954858452;44
5953702225;51
6015456193;27
8575042528;51
1273584220;62
3115191850;62
5530295962;59
1942661854;68
9848579461;10
6346175911;51
6191209592;67
6968962991;67
9355209405;67
9078823852;67
5986121174;51
8302669461;27
3985068401;58
4581890991;58
3851733071;30
4411905848;5
8258153014;97
1181229775;27
6107129452;68
9259013246;68
5165893482;83
9964796305;108
4538566018;89
5510556845;51
5222036457;51
3823461124;26
2003526985;35
4491066735;35
6289741647;35
1007121324;30
7820962751;97
9272107652;97
3259818766;44
8918055667;98
7683432204;89
7988334637;11
5769544574;44
8529239455;60
2365619081;83
2001102608;5
6255106155;3
4083045906;51
4243469714;67
1271023415;47
1573118201;47
4352814641;47
6526294293;47
6906417741;47
8580471867;47
9880395745;47
6827725530;44
5745397142;27
4601775617;30
2519094796;35
2061989625;22
8782573442;94
7837240575;24
7724456800;83
5976564121;94
7868438475;28
7837240575;60
1908574821;50
6529203801;50
9184624258;50
4272114127;90
5656557356;90
7959602938;89
4921564766;51
3851733071;30
9333576261;51
2710478965;28
9791340201;29
1276963835;16
3851733071;30
7026619848;30
8479823601;65
9632226904;68
2310470282;60
5502509488;35
1039307807;62
2288488184;62
5433137531;62
4963751972;51
1724554201;32
8015753338;66
1799931836;89
8429517902;68
2221017431;32
9612979674;32
4596053742;22
4558073701;97
8577922878;32
9764713347;45
9786835712;45
1484142124;21
9945856931;67
5529374434;65
9426162102;68
8274700898;90
6707869041;24
2351854286;83
1875749592;92
2407537721;67
5482721940;108
4012382741;55
8293121495;57
6218744374;16
7717627881;16
3808595792;27
2844787992;51
6444250765;89
4689155410;89
4045097053;83
9165277080;83
1445838877;4
8657665628;11
1049957178;67
3780757251;67
9269400812;67
5589460348;4
3808349376;29
6917758452;97
2088939740;75
1447040536;10
6057050456;10
3552499620;108
3363058001;5
7970652731;51
8663867091;51
3585361181;89
8707601961;22
9063523074;35
6843552742;32
5565101708;51
9055927886;5
3350449391;51
5658757051;35
5145830387;5
1317084557;65
8792392595;51
1859138605;51
6272542042;11
4119916565;28
6677679745;51
8539058591;51
3851733071;30
5607740512;94
3732561637;5
2056971621;39
9023292914;27
1673388700;32
1069026121;7
8186174584;94
8802462511;93
5222996502;29
1708390702;22
2085943415;22
2693936092;22
3509002478;22
3780757251;22
6694709731;22
6332038568;44
3382422660;38
7978371502;5
7920289791;32
5895427601;56
1820012222;67
3014548157;67
3071942251;67
3912819383;83
4584637670;83
4630923205;83
8090332931;83
8268304084;83
6528241032;35
1456847265;24
7837240575;67
8621887032;5
4579794661;67
6420531281;97
7331031053;5
3943822041;11
4346235004;51
7785090915;29
1484142124;57
5530956628;68
9884646400;92
5699136196;44
5165242795;67
6904460595;67
9873184740;65
1823888018;97
6129455272;23
1145489443;56
7100487787;26
5309122031;67
9650255217;68
1372698093;29
7223519628;29
2121592552;21
1101852797;83
4702001221;83
6014659171;67
8080578633;89
9065724582;89
9219462326;89
1969998663;44
4292011481;87
5857535771;27
2450251504;27
8709423562;68
8624073927;30
3205866622;44
7083728596;35
2054132482;83
3935089325;51
7617612618;51
2476541480;32
7818317551;29
1145489443;27
8859192740;27
2571941001;71
3128297817;51
5429314806;22
2856459748;32
9404746534;68
5032431562;29
5497761022;51
1145489443;67
1383719436;67
2149130636;67
3350950632;67
3780757251;67
4491066735;67
4689155410;67
4754629741;67
6379357506;67
7964844911;67
9269400812;67
2825033097;50
7157578861;50
3455480511;51
3851733071;30
2225750031;83
5263043166;89
3108972023;51
6644357993;96
1116099541;11
1950746120;11
6666075931;105
4780095412;39
6074873035;27
6328401791;46
2875832151;90
9214077632;80
2727347810;62
4211426707;47
1635915711;94
7474028401;24
2375076786;29
8649522542;36
5154899468;67
8273387322;80
7399047532;89
1074929692;94
1952463432;94
2569138987;94
6319845983;94
8622030980;94
9018072066;94
9612171632;94
9639686232;94
9753646472;94
2553060785;94
5281485470;83
8381607866;35
4256722270;51
6068618626;51
4787879975;75
7613647360;24
3663088491;89
3840624518;51
6196755315;53
7457502733;39
3862960577;39
9190402042;39
8286843166;24
6100784042;35
7255581261;35
8160272622;5
7335483580;29
8959547583;29
1355182721;27
3087574592;65
7529110087;39
2747137428;68
8031019062;90
8877793464;90
7823512821;22
8502909741;22
7062697438;24
6258376537;27
1260890443;62
6246545392;58
9633857457;58
6634430677;32
9924061242;44
4887933162;31
7035980451;31
9732845732;90
5512618524;58
1918757981;29
1484142124;30
9411701288;51
8513821198;39
3036024452;94
6263756046;106
9487749637;90
3120929013;24
4216031501;29
7826389513;44
8616483842;35
3768503012;24
4586161092;80
5585815424;39
8685591702;29
6086916223;27
6994381494;94
8368137588;94
3024776332;83
3462088538;29
3780757251;22
7737929405;24
7063079648;67
7692807442;89
9769203228;30
4250665295;57
1996321750;5
6722732736;60
1000034581;30
2277349938;61
2560853744;24
9791425693;51
4458938118;45
6776958681;43
5848866677;49
2144345813;29
2465563518;83
2097816818;61
3444984491;61
1484142124;32
4648300414;39
5156950541;32
5539342258;32
3027657227;27
5574274404;49
9827777248;43
4517246940;22
6694709731;22
2021776307;27
7729345844;44
6979519454;17
8436616950;96
3872839551;83
1435217556;39
1747436741;50
4182791887;50
5856251558;11
6347852991;67
7199511050;27
6784119015;24
4246655783;89
7903771542;30
2894756671;21
3460455032;67
6172769020;32
4002176267;96
8588345751;40
7126070506;18
6869034938;83
1352371134;44
8286392526;44
5201725784;68
3761475427;111
3263674710;51
4827941611;39
7331944192;39
5232358857;24
7355977263;24
7246735044;58
8548317328;24
1732566375;27
4557976052;51
4663622580;24
2310279704;24
6352958194;22
7511188865;67
1122489354;111
7710033165;72
4592446200;39
5581373452;30
7509650307;39
1464749868;44
4558371871;44
5416897093;67
2516231202;68
6412722651;91
2098412871;57
1341329841;90
1965479211;68
3627352841;83
2841148998;56
8756595591;67
2933064030;27
4429078797;1
5937566380;51
8620965262;111
3103683294;60
2501004278;27
4348363181;51
2250784507;51
9355209405;89
7026621493;22
4916414788;44
1800853268;32
7869190768;32
6412639262;27
4019600674;56
4789955741;29
1484142124;29
9355209405;29
4372421751;22
7466035706;43
8815569978;51
2888864848;43
2983083968;43
8174903455;43
8514279484;43
8517521396;43
6847313831;51
4353116750;22
9551913581;22
6519976115;29
8188938510;29
5123417936;62
1514782376;27
4638465274;39
5870495110;39
4349337196;29
7555228933;14
5472874828;39
7057781815;60
9578474038;84
1429495105;51
3565941685;90
4467032901;62
3242767160;87
4008721495;24
7246735044;80
3593834450;80
9547748814;80
4481216812;51
6069463587;51
1530158212;51
7317854650;94
2411422563;68
2756138592;68
2259703421;65
8718096045;94
3620099878;29
1420225325;25
4079062391;25
6762661178;67
7473473424;35
7987845751;28
2061989625;22
7837240575;22
9714797535;34
1145489443;39
2743821261;39
7941701262;30
7943480521;32
4976883582;27
5714648744;108
9031178511;108
4944303907;29
6126945707;20
8163545002;20
9231832488;39
9565382920;39
6134823228;89
9531905011;89
3374925164;83
1663969037;11
8340605686;24
1145489443;89
4491066735;89
7067037411;32
4004226554;44
7463544630;51
8914602147;3
5986121174;67
4238492721;39
7900197562;51
1640640081;51
2873358975;36
4598731962;36
6550986145;68
8678866167;62
8773638043;68
6451690045;97
8249683905;22
9355209405;67
1173867558;7
1855775585;7
3555258258;56
1099128731;69
1145489443;69
1708390702;69
2207352372;69
2308460401;69
5368450923;69
6038116132;69
6274688956;69
6450414352;69
7518220325;69
9355209405;69
9551694533;69
9764713347;69
5312474685;83
3896962953;50
3327286411;20
9355209405;67
2319208931;83
3851733071;30
9784406678;30
2828876298;39
1377218662;35
4295047311;90
1669562011;11
6985343772;24
2184370281;30
7837240575;50
6256579452;67
3851733071;30
3601081614;68
4747715407;29
7696180422;62
8972911185;67
2441134785;93
6692995397;93
8802462511;93
6503278691;39
5246541185;51
1660343064;21
8909266947;22
3107929813;51
2479880743;44
9959904052;108
1488291871;20
9712399911;89
6665709991;80
5098424232;43
2345463151;22
4839720631;83
8785611415;27
8174339317;62
5856251558;67
9367068035;35
3427704927;35
1145489443;62
5574769834;22
7073935598;11
4517246940;32
2753894762;83
3809401068;62
2423144587;62
3997402326;68
4491066735;68
1238432297;90
6934839358;90
8057653021;5
8801999632;68
3722179017;44
4307975302;32
5789450731;20
6427138382;20
7081665908;32
1110363231;27
3350191475;27
9355209405;44
9384996621;4
3089648651;51
2819566727;68
8374976352;7
9917680030;35
4481216812;67
3400558881;83
3899436300;11
9355209405;52
4344776752;27
7681291736;97
3491033251;5
8737130690;3
4963184111;21
2928007524;44
2499975032;27
3921801131;68
2511002102;65
4087989811;5
2371777537;51
9636473672;51
1217298590;32
4172610477;5
7525430410;68
2576416888;35
2443939970;68
9511774501;11
1399569321;51
6365692461;75
5986121174;22
4635624701;5
7837240575;60
9060026702;75
2583847758;16
4998921806;16
8798180865;16
9597005278;16
1636037233;35
1127693026;29
9387760022;21
4394141113;24
5176063231;5
9234607526;21
8649925654;22
8802462511;93
1594387614;83
5764227780;67
8580861195;30
1484142124;67
2060290352;67
2859590943;67
3279900734;67
4839720631;67
5147108052;67
6634886418;67
8467307115;67
8681528101;67
8796089413;67
9269400812;67
9355209405;67
9764713347;67
3209277265;105
1202030056;25
3851733071;30
9105840690;89
3396405002;51
7791031675;51
5277153955;67
8681528101;67
4342725892;22
7394904493;90
1502594551;45
9280057437;7
8218915387;35
7458637464;56
6465397752;39
4926032876;68
1145489443;110
4491066735;110
5706815513;110
4491066735;38
7837240575;67
3851733071;30
9846871114;5
9399778727;30
1557260371;32
8997510440;62
5048926134;80
3851733071;30
5331990717;31
3155140423;83
8853871260;51
4436159845;24
5706815513;44
7797523932;97
4690242028;32
5701464808;90
4326958727;111
7205136216;94
6319919654;58
9255178494;111
9836241152;111
4209450657;28
6308342405;90
8732455004;90
8838831831;65
5616428855;94
2409367995;97
5811868895;97
7455251624;27
6607542351;39
5986121174;22
3664303040;68
5566550660;39
7137407021;39
9301484081;21
9003193516;63
9736358247;39
6829013354;68
5663135818;67
7810725174;67
6289741647;51
3891827751;53
4319690621;53
3382046965;61
3397710083;61
4221908012;61
6268915273;61
4253181363;27
3267279891;32
9906801422;67
1814414947;32
1636560445;71
6927948522;68
4463747042;108
3279951066;18
1491934430;51
1803272490;51
2104776837;51
2308218372;51
4513141401;51
6077220485;51
9483668286;51
7105031604;44
4669686908;24
4335647962;83
9802481735;68
4488512878;51
3893734080;66
5818132768;55
8653634771;32
3791089962;56
1002645557;68
5111343487;68
5915289893;68
4557976052;94
3953685252;83
5115124282;51
4425032808;29
9827106676;92
6841247206;32
1061244497;32
3235547177;32
2193666146;62
8973651443;43
4562789361;51
1855775585;89
8234592501;111
2817634092;39
2089362524;39
9586441061;39
5346885020;51
5656702623;67
8450291071;5
6689015493;17
2507814323;51
4007002332;29
3632485925;62
5127620145;62
3547044217;39
6872581378;39
4570974188;39
8984802982;63
6320568591;47
8407144068;5
4775146815;30
8931550693;27
1200540778;67
4199252356;67
5211388834;35
7942515877;35
2432698003;89
7617646047;62
3567516365;29
4393604701;29
5344890181;29
9025554085;65
5816540922;29
6642878931;43
1308848515;94
6762661178;67
3576156574;45
5529469646;45
9355209405;45
3734534148;90
1893321331;4
8711457852;4
1064045515;27
4854170753;68
3515389137;34
4381616976;60
4241419685;24
5507256837;24
6968231376;24
1427488622;65
8901954643;51
2901200132;30
4666959394;24
5178439345;56
6285928834;56
6293031402;62
5885933504;55
6998818842;55
5493026937;44
7695430831;44
8525399803;44
4483608425;51
9330454117;87
3694345925;29
5009235940;29
8501061215;32
9926761148;97
6460480253;83
4254747988;68
5210471180;39
7543469227;39
9480369185;56
1858029311;32
5331710542;51
3172947265;5
3578866057;35
6070194373;35
8539510024;35
7076326421;39
4141930372;24
3704953194;34
9204254022;44
9410056057;44
1322911540;47
7348750242;94
6658200318;62
4405648470;90
3992739526;11
4925589036;11
6103019885;24
7947325943;57
5268342622;32
9222976685;24
6513262901;47
8641858711;49
2085943415;45
4243449761;45
7183613148;45
8495694541;30
9797951197;57
9941451346;5
4542903961;62
3930552075;47
4457339422;27
9477573814;3
7765369301;68
4607887552;74
7524973705;55
2407809811;56
7403925921;56
9295116161;56
6196755315;53
1027387138;39
2479028936;89
6776084574;89
2281136847;35
3477551758;29
4243940212;29
6428568845;65
8833556535;9
5918216654;32
1145489443;45
3523836087;57
8980518758;24
3893109702;27
3170118988;83
6220137875;39
2700348388;11
4012740064;11
6836317902;11
3893286188;96
5618774400;43
6132936380;43
5332250581;27
9769093098;27
4948563621;44
4257042852;35
8004621036;96
6832770320;43
6609932887;90
9043163954;29
5474566328;24
6396613964;68
9252263836;47
6413416722;39
4702001221;29
7785298758;68
4882216804;43
5203619652;94
9510306673;27
4930585078;94
1335832600;29
7587206503;99
2219762361;32
7529880482;53
8601444503;32
4959370701;108
5836993196;94
6303573900;94
7980460588;94
1614368780;39
6704629692;65
8255920822;32
7008268784;11
9427742173;17
7498274735;29
1441905765;5
5932126242;5
6895683841;5
7410945363;5
7764733995;5
8675085900;5
9160811441;5
1783260967;5
7720356712;44
6096680418;51
5738990691;39
6246711030;50
3610871091;89
9241520512;33
8626753941;22
5320206334;32
7238716200;32
7529880482;32
5059154624;32
8388731496;51
5200165025;27
7641815664;39
2825000242;24
1322911540;47
6219421927;40
4111042353;44
9968189512;97
4930649920;53
3501795370;39
5301583771;39
7837240575;22
6636751554;24
7262586356;56
6943381383;89
1841442694;22
2383412008;27
7968295473;27
9676388752;27
8800049244;51
9888192071;73
4802276853;67
4755145922;51
5132904521;80
5711696974;68
5776604261;62
3348396771;39
6751893851;51
3374074494;94
4688499891;72
3732561637;94
6410399201;67
7272044893;24
9810696282;51
7347425706;29
3483429402;61
1206592220;67
3642010956;32
7344912851;45
9848225855;72
2872552938;65
5843012876;27
7785298758;27
4048617912;61
1814333682;24
4320170281;24
6951755880;51
1812321338;30
3586647201;30
5827163951;90
3260229513;21
4181022248;94
5456878731;29
4906655691;24
6425158294;24
6929189723;24
9978261777;24
6222045840;82
4453268617;43
2312434782;58
7152867124;56
6214923701;32
6603357876;32
3921871677;27
4131110971;27
5183273741;43
9958655243;39
4646533771;83
6055157826;97
1924035901;62
8337330258;83
3104951301;32
5105172206;44
8754327836;28
3770699016;75
5033787054;30
5395292482;30
6377511166;27
9045416202;27
1954445598;94
1272891551;39
4436103162;56
6410985533;4
8245812272;67
7273398550;75
2653794125;27
7232410636;27
5257651037;67
1381837775;106
6753689228;32
4218982068;7
9306822652;89
1735984918;22
4491066735;22
8141111753;27
6506929570;51
7793837771;65
1883093713;51
5899780978;51
2449359200;39
3541572085;39
6430946346;39
3644777295;51
7102244788;27
4542365635;39
1603945997;62
3485573317;68
8710663611;24
3974467331;3
1243708262;67
2186678481;56
3344923453;56
7817274331;27
7595443316;18
5986121174;51
7142542087;51
6440225017;11
5214169821;57
2300387217;57
9769230032;83
1058338423;90
5223841307;73
9778060096;56
5270095004;34
4254517623;67
2799159206;68
7985647796;68
9841177628;49
7185377071;62
6646717241;43
9083035890;27
6498896076;32
9719447157;22
9234607526;21
7036399974;90
9997172000;35
2829237478;27
4102298194;27
7596548410;83
6898560294;60
1145302802;39
1396915212;27
3296003812;27
6935870166;27
7393935282;27
4973542824;20
7759198631;20
6041272904;83
7183613148;83
9544883913;44
2586771525;43
3730711410;90
8093020525;32
9605280400;43
2110297642;35
6770957961;24
1484142124;96
4553434348;56
5249167800;32
6468911436;32
8699714571;34
7100723313;27
4008397834;82
8184230301;75
7945576375;72
6064760420;51
3350657106;92
9408158304;27
4731913364;9
7309756124;29
4301528501;51
6134823228;51
3974605514;27
8796089413;27
5121496421;29
4784361086;27
4777559531;27
5162553613;62
6584734002;24
3417851782;24
2548911877;51
4696449754;57
2605854687;67
6356474237;44
3549713278;67
2759634033;80
4266401161;73
3346931732;5
5059983020;5
7837240575;22
4542198174;39
5509257392;51
7848180317;77
2272701138;87
2815428526;14
4552808591;27
3077292442;32
3920532373;49
1853141192;94
2705283344;43
4279769071;89
4696449754;57
4037829317;32
2309839181;51
3696134685;39
4777559531;89
9355209405;32
9007719571;43
8960987791;39
4922702366;73
2261925322;27
6629312456;39
1732405081;27
9294140352;58
3994180038;35
4006564923;80
7123167512;94
6626631376;43
3664605742;39
6013066080;39
6843140160;67
7045324157;67
5851022965;108
7952243368;61
4128785148;32
6872581378;32
4182937008;90
8213214781;80
9674787696;30
1358896815;24
2956531667;97
7580397132;16
1190813051;39
4784361086;67
5285596932;39
7630801404;39
6287824436;32
3746384436;51
6431370373;51
7204284991;56
9400633404;56
8032725092;39
8914638464;17
3297311452;58
5662508741;105
6921338464;80
6043325516;65
4862480406;68
7686105607;39
1818668564;24
2829237478;24
2054393911;89
6172832881;35
4881806541;39
3207890270;83
7718445036;29
8837104362;29
8246422847;56
2204232222;91
9713838074;58
9474886983;89
3836727893;29
7437455802;68
9089852784;77
1902024166;82
8672868743;94
9724863850;94
3428751687;96
5082264380;32
1735984918;67
4254571658;56
1543322176;80
4356401070;32
7323753407;29
8818650670;89
1622130787;44
2083014996;44
2470355381;44
5872670977;44
8653634771;44
5403592398;56
7906695925;58
8257053044;26
3428121046;51
8174914675;108
7268437581;44
9902868904;105
6243415747;57
5509095765;5
9864002328;85
6742336710;44
8056521617;90
1057104950;54
5986121174;17
5472233471;67
4873638481;39
6552088336;43
8044601863;43
1508779836;89
7367179355;27
2673859122;29
9329164482;28
5489195622;34
6358797297;68
5629331842;39
2140424005;68
5873156238;68
7064746816;68
6692995397;68
7662992268;43
1099457581;27
1404890062;108
8028541333;50
8788103243;5
5150009901;44
4096718315;89
5724137550;27
3703253426;3
2207352372;94
8808051307;48
4578167911;24
3370724412;5
2889933066;89
6850963070;67
9355209405;67
9902534036;97
8346869092;83
9355209405;67
4962581205;51
1321132001;11
9767270408;32
7161029182;44
4350519662;90
1887142080;38
6403736764;57
1484142124;67
3841142292;67
3711380581;25
9355209405;67
4349905293;83
4176755432;45
9704939532;21
6056595725;68
1461661038;104
7273239093;104
7447158300;104
9804861124;66
1145489443;30
8883018683;57
5821806423;68
3780757251;67
4047614888;32
4557976052;32
1738617092;3
9682431138;44
1145489443;27
2031759712;27
2580194962;27
2841190214;27
4491066735;27
4517246940;27
5706815513;27
3390463932;51
2035899240;51
3605384171;51
1145489443;27
1687111333;27
2060290352;27
4491066735;27
5724881871;27
7964844911;27
8521479603;27
9597005278;27
1145489443;27
4526243497;27
6160558937;51
1145489443;83
1484142124;83
7553953248;83
7837240575;83
1353809051;26
7780627941;16
2450781835;35
3514213591;35
8782169366;47
8623216760;30
9321773484;90
3851733071;30
9392405035;51
1440151878;22
7460065924;51
1520460662;90
5275896186;90
9895809231;90
3321199811;11
8419825073;38
3851733071;30
2711717950;32
2603696166;22
7808452777;22
4176665000;27
4415954932;106
5056506300;106
2310470282;43
1484142124;67
4775939333;68
3906901881;89
5736976871;12
6343616531;89
7414604068;90
7837240575;67
1001687985;27
1425713632;29
6077277810;55
3001551990;83
3969619302;32
8363499852;99
6329727747;67
8980326935;67
8907925188;38
2713212671;51
7474945245;51
5005949082;55
1383719436;89
9355209405;89
3851733071;30
3104818095;51
9496430353;30
1665087055;5
4372519943;58
9355209405;67
2764650284;11
6898560294;36
2384409115;11
4591586227;83
1145489443;67
8558557141;7
8463472272;5
2375116881;51
7357050486;87
3214767728;25
7837240575;90
1145489443;4
2025243282;57
8068053960;32
4997663682;62
8540306812;28
3646537660;27
8560884487;27
7837240575;22
3664605742;94
1570388115;44
1484142124;30
2312434782;62
2322161198;87
4904088384;90
4120290921;27
6649106848;44
1145489443;98
9176645007;51
3858548642;2
1541705188;30
4052749781;89
3476568111;33
5408718452;90
3531553695;67
2073487077;77
5787085548;23
7488231273;23
7914171087;89
2896247692;94
5653035003;94
8782169366;94
9352718418;94
9716556422;94
2737540363;27
9471363210;83
8596896063;43
7810190131;16
6854172487;32
5595774571;44
9024527967;44
9241568546;106
4187161553;21
6659360191;90
8706887283;32
5396059722;28
7410389708;80
6047489056;43
8679881805;14
3360576582;30
2825516398;51
2219845865;65
7246735044;30
9094903285;47
1929169891;34
5942321831;43
1117049532;69
2503233917;80
5469877691;97
3804243172;16
4054760944;62
8297122490;29
4937806543;97
1350109815;67
4435567668;67
4440028851;67
9555405216;67
9790126060;67
6248206357;105
7834648112;33
4132191631;60
8420661101;43
1631769931;39
4006962744;34
4807033543;68
4733529538;35
4565653327;28
5419654303;90
3841142292;67
6399446938;67
3307285362;31
5608024074;68
5148479045;29
1232828082;83
3651957185;27
8955030011;51
7384506344;29
8248944065;27
7530947967;96
2019706621;30
5082676062;27
8285891501;39
3849181087;68
1966542892;90
5056506300;89
1401914465;111
8374731562;16
2007566664;3
3277264852;44
8273387322;80
6772006285;89
4418638591;39
7233704172;16
4557976052;10
1249618631;94
2137660581;90
3666964254;65
2723832258;21
6032971691;51
2267746691;57
3681924568;57
5024618828;88
9211570042;57
1561472338;30
7439866552;47
8099568573;75
5317338636;47
7659981252;32
2304100605;67
2035930412;24
2485653504;111
5244431164;68
6499673045;68
1663151688;110
6558627615;51
1576564141;47
1333585158;39
9688877116;39
9549830786;39
9733360271;51
5652727478;5
4059147303;14
4863201612;44
7730624843;39
7830789914;29
9999999050;24
6902644868;68
7516770483;39
3504298250;90
5362886087;5
8796169852;51
3523165904;39
7945414170;39
7404569261;32
4112048528;22
8095453202;63
3959542900;80
1495818371;18
5339241554;89
7633395535;33
2509029471;39
4128257705;32
3937395111;30
9945856931;27
7076313395;43
9846623460;27
1512439201;29
8110631896;34
1744838674;68
7702951374;90
9505105291;94
9261494852;77
5255701985;68
1901468296;57
9556493301;57
3828772313;32
1110359868;32
2749419701;67
3651092067;67
4130075190;67
5527989440;67
6152488791;67
9660571761;67
7091376810;65
4928012538;89
1554425692;5
3369250865;5
1265658782;80
1484142124;32
6015476647;44
3865016888;25
6865829334;83
8016509796;29
7387479064;57
9450390717;57
8799283722;68
2500478347;30
1599903403;62
7760772817;72
8054794901;22
9109098861;22
8174150786;87
2298392872;17
3320196372;51
4716032905;51
3780757251;45
9555659995;5
2559900615;97
3504468861;24
4793342943;29
5596492311;32
6068024867;27
4563365106;63
5143395483;63
6818341563;63
1564515517;22
5873393831;22
1195526280;38
6976787205;32
9003091211;51
6719856122;51
9761470668;89
8187963284;89
3383225892;51
3233192514;44
2995890850;27
3462359897;82
5733142912;30
4935354622;60
5939046183;27
9235858061;27
6658179126;5
5957020852;39
7982403472;39
4858597304;83
5049689831;90
5053205235;62
9519734111;51
5986121174;22
7837240575;22
1620496541;80
6122912297;80
9355209405;51
2040537222;68
1839774951;32
1899848341;35
7814643832;11
8213118592;11
4804140698;47
8701260008;80
8616001612;87
6322888746;57
8456829476;94
3977689616;90
5430159861;29
8286042646;29
7452790832;27
5865068916;67
3120709158;4
4826068375;90
7421586785;90
1597868473;29
8360494291;29
8635226946;29
2003909042;27
8105312028;24
5240974170;34
2766296721;77
8869463424;77
1076491702;27
9236646926;18
9427859088;24
1253016304;97
3029364971;14
1295942976;39
2311413267;5
6367011125;5
6423738982;5
7492604440;5
7719199742;5
8699687354;5
9132459401;59
9945198903;89
9086317812;32
2930096501;27
9355209405;67
9373073463;67
9597005278;67
9874644354;67
3851733071;30
3234885021;26
3962455995;26
4557976052;68
5776760008;51
9355209405;67
6231605955;89
9479922443;44
5485179450;83
2724071152;51
6065420257;71
4491066735;67
1145489443;30
1855775585;30
5706815513;30
9597005278;30
9050697124;44
6215063101;62
5302566016;111
6194400273;111
